MSA GEOID,Core Based Statistical Area,Pollutant,Trend Statistic,Number of Trend Sites,Pollutant 1990,Pollutant 1991,Pollutant 1992,Pollutant 1993,Pollutant 1994,Pollutant 1995,Pollutant 1996,Pollutant 1997,Pollutant 1998,Pollutant 1999,Pollutant 2000,Pollutant 2001,Pollutant 2002,Pollutant 2003,Pollutant 2004,Pollutant 2005,Pollutant 2006,Pollutant 2007,Pollutant 2008,Pollutant 2009,Pollutant 2010,Pollutant 2011,Pollutant 2012,Pollutant 2013,Pollutant 2014,Pollutant 2015,Pollutant 2016,MSA,Population 1990,Population 1991,Population 1992,Population 1993,Population 1994,Population 1995,Population 1996,Population 1997,Population 1998,Population 1999,Population 2000,Population 2001,Population 2002,Population 2003,Population 2004,Population 2005,Population 2006,Population 2007,Population 2008,Population 2009,Population 2010,Density 1990,Density 1991,Density 1992,Density 1993,Density 1994,Density 1995,Density 1996,Density 1997,Density 1998,Density 1999,Density 2000,Density 2001,Density 2002,Density 2003,Density 2004,Density 2005,Density 2006,Density 2007,Density 2008,Density 2009,Density 2010
18140,"Columbus, OH",O3,4th Max,2,0.09,0.098,0.083,0.083,0.087,0.091,0.09,0.088,0.095,0.093,0.085,0.083,0.096,0.084,0.074,0.084,0.075,0.079,0.07,0.069,0.073,0.075,0.077,0.065,0.067,0.066,0.069,"Columbus, OH MSA",1377419,1393692.8,1409966.6,1426240.4,1442514.2,1458788,1475061.8,1491335.6,1507609.4,1523883.2,1540157,1569794.9,1599432.8,1629070.7,1658708.6,1688346.5,1717984.4,1747622.3,1777260.2,1806898.1,1836536,384.9,395.44,405.98,416.52,427.06,437.6,448.14,458.68,469.22,479.76,490.3,487.56,484.82,482.08,479.34,476.6,473.86,471.12,468.38,465.64,462.9
18140,"Columbus, OH",PM10,2nd Max,1,91,79,79,74,78,77,60,72,83,86,73,68,77,76,77,85,55,76,79,49,126,71,62,41,46,51,52,"Columbus, OH MSA",1377419,1393692.8,1409966.6,1426240.4,1442514.2,1458788,1475061.8,1491335.6,1507609.4,1523883.2,1540157,1569794.9,1599432.8,1629070.7,1658708.6,1688346.5,1717984.4,1747622.3,1777260.2,1806898.1,1836536,384.9,395.44,405.98,416.52,427.06,437.6,448.14,458.68,469.22,479.76,490.3,487.56,484.82,482.08,479.34,476.6,473.86,471.12,468.38,465.64,462.9
18140,"Columbus, OH",PM25,Weighted Annual Mean,2,,,,,,,,,,,18,17.3,16,15.6,14.3,15.5,13.7,13.9,11.9,11.2,12.5,11.4,10.4,10,10.2,9.9,8.3,"Columbus, OH MSA",1377419,1393692.8,1409966.6,1426240.4,1442514.2,1458788,1475061.8,1491335.6,1507609.4,1523883.2,1540157,1569794.9,1599432.8,1629070.7,1658708.6,1688346.5,1717984.4,1747622.3,1777260.2,1806898.1,1836536,384.9,395.44,405.98,416.52,427.06,437.6,448.14,458.68,469.22,479.76,490.3,487.56,484.82,482.08,479.34,476.6,473.86,471.12,468.38,465.64,462.9
18140,"Columbus, OH",PM25,98th Percentile,2,,,,,,,,,,,38,41,39,36,35,40,34,34,27,24,30,23,21,24,22,22,17,"Columbus, OH MSA",1377419,1393692.8,1409966.6,1426240.4,1442514.2,1458788,1475061.8,1491335.6,1507609.4,1523883.2,1540157,1569794.9,1599432.8,1629070.7,1658708.6,1688346.5,1717984.4,1747622.3,1777260.2,1806898.1,1836536,384.9,395.44,405.98,416.52,427.06,437.6,448.14,458.68,469.22,479.76,490.3,487.56,484.82,482.08,479.34,476.6,473.86,471.12,468.38,465.64,462.9
18500,"Corning, NY",PM25,Weighted Annual Mean,1,,,,,,,,,,,9.1,10.2,10.4,9.5,8.9,9.8,8.2,8.1,8,6.9,7.2,7,6.8,5.7,5.6,5.7,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18500,"Corning, NY",PM25,98th Percentile,1,,,,,,,,,,,27,29,37,26,29,29,26,27,22,18,21,20,19,15,15,15,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18580,"Corpus Christi, TX",O3,4th Max,2,0.081,0.073,0.079,0.081,0.079,0.089,0.08,0.074,0.082,0.085,0.082,0.075,0.081,0.08,0.074,0.068,0.07,0.069,0.072,0.066,0.073,0.077,0.067,0.066,0.066,0.064,0.062,"Corpus Christi, TX MSA",349894,352982.9,356071.8,359160.7,362249.6,365338.5,368427.4,371516.3,374605.2,377694.1,380783,385523.2,390263.4,395003.6,399743.8,404484,409224.2,413964.4,418704.6,423444.8,428185,229,231.03,233.06,235.09,237.12,239.15,241.18,243.21,245.24,247.27,249.3,248.37,247.44,246.51,245.58,244.65,243.72,242.79,241.86,240.93,240
18580,"Corpus Christi, TX",PM25,Weighted Annual Mean,2,,,,,,,,,,,10.1,10.1,9.8,9.9,8.6,10.4,10.6,10.6,9.7,9.8,9.8,9.9,10.1,9.5,9.5,9.9,8.8,"Corpus Christi, TX MSA",349894,352982.9,356071.8,359160.7,362249.6,365338.5,368427.4,371516.3,374605.2,377694.1,380783,385523.2,390263.4,395003.6,399743.8,404484,409224.2,413964.4,418704.6,423444.8,428185,229,231.03,233.06,235.09,237.12,239.15,241.18,243.21,245.24,247.27,249.3,248.37,247.44,246.51,245.58,244.65,243.72,242.79,241.86,240.93,240
18580,"Corpus Christi, TX",PM25,98th Percentile,2,,,,,,,,,,,23,23,24,25,18,25,26,26,21,24,22,23,33,27,22,25,25,"Corpus Christi, TX MSA",349894,352982.9,356071.8,359160.7,362249.6,365338.5,368427.4,371516.3,374605.2,377694.1,380783,385523.2,390263.4,395003.6,399743.8,404484,409224.2,413964.4,418704.6,423444.8,428185,229,231.03,233.06,235.09,237.12,239.15,241.18,243.21,245.24,247.27,249.3,248.37,247.44,246.51,245.58,244.65,243.72,242.79,241.86,240.93,240
18580,"Corpus Christi, TX",SO2,99th Percentile,1,70,70,90,110,93,96,50,39,47,40,33,28,28,39,40,33,22,17,24,12,16,9,5,4,4,3,3,"Corpus Christi, TX MSA",349894,352982.9,356071.8,359160.7,362249.6,365338.5,368427.4,371516.3,374605.2,377694.1,380783,385523.2,390263.4,395003.6,399743.8,404484,409224.2,413964.4,418704.6,423444.8,428185,229,231.03,233.06,235.09,237.12,239.15,241.18,243.21,245.24,247.27,249.3,248.37,247.44,246.51,245.58,244.65,243.72,242.79,241.86,240.93,240
19000,"Cullowhee, NC",PM25,Weighted Annual Mean,1,,,,,,,,,,,14,14,13.1,11.7,11.1,12.9,11.8,12.6,10.2,8.5,10.2,9.5,8,7.4,7.4,7,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19000,"Cullowhee, NC",PM25,98th Percentile,1,,,,,,,,,,,37,37,28,28,22,26,25,29,24,16,20,20,14,14,16,15,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19100,"Dallas-Fort Worth-Arlington, TX",CO,2nd Max,1,3.6,3.4,3.8,3.5,2.7,3.3,2.8,2.8,2.5,2.6,2.1,2,2.1,1.6,1.7,1.5,1.3,1.2,1.1,1,1,1,1.2,1,0.8,0.8,0.8,"Dallas--Fort Worth, TX CMSA",3885415,4019053.6,4152692.2,4286330.8,4419969.4,4553608,4687246.6,4820885.2,4954523.8,5088162.4,5221801,5336798.2,5451795.4,5566792.6,5681789.8,5796787,5911784.2,6026781.4,6141778.6,6256775.8,6371773,557.6,559.2,560.8,562.4,564,565.6,567.2,568.8,570.4,572,573.6,587.61,601.62,615.63,629.64,643.65,657.66,671.67,685.68,699.69,713.7
19100,"Dallas-Fort Worth-Arlington, TX",NO2,Annual Mean,1,12,14,14,12,17,17,15,16,14,17,11,11,12,12,13,14,14,15,13,11,10,9,10,9,8,7,8,"Dallas--Fort Worth, TX CMSA",3885415,4019053.6,4152692.2,4286330.8,4419969.4,4553608,4687246.6,4820885.2,4954523.8,5088162.4,5221801,5336798.2,5451795.4,5566792.6,5681789.8,5796787,5911784.2,6026781.4,6141778.6,6256775.8,6371773,557.6,559.2,560.8,562.4,564,565.6,567.2,568.8,570.4,572,573.6,587.61,601.62,615.63,629.64,643.65,657.66,671.67,685.68,699.69,713.7
19100,"Dallas-Fort Worth-Arlington, TX",NO2,98th Percentile,1,70,70,70,60,67,67,66,66,63,71,61,59,61,56,55,57,64,58,57,48,57,57,53,48,46,46,41,"Dallas--Fort Worth, TX CMSA",3885415,4019053.6,4152692.2,4286330.8,4419969.4,4553608,4687246.6,4820885.2,4954523.8,5088162.4,5221801,5336798.2,5451795.4,5566792.6,5681789.8,5796787,5911784.2,6026781.4,6141778.6,6256775.8,6371773,557.6,559.2,560.8,562.4,564,565.6,567.2,568.8,570.4,572,573.6,587.61,601.62,615.63,629.64,643.65,657.66,671.67,685.68,699.69,713.7
19100,"Dallas-Fort Worth-Arlington, TX",O3,4th Max,3,0.095,0.101,0.085,0.093,0.099,0.105,0.094,0.095,0.098,0.103,0.096,0.096,0.096,0.093,0.092,0.097,0.093,0.082,0.079,0.084,0.08,0.09,0.08,0.081,0.076,0.077,0.07,"Dallas--Fort Worth, TX CMSA",3885415,4019053.6,4152692.2,4286330.8,4419969.4,4553608,4687246.6,4820885.2,4954523.8,5088162.4,5221801,5336798.2,5451795.4,5566792.6,5681789.8,5796787,5911784.2,6026781.4,6141778.6,6256775.8,6371773,557.6,559.2,560.8,562.4,564,565.6,567.2,568.8,570.4,572,573.6,587.61,601.62,615.63,629.64,643.65,657.66,671.67,685.68,699.69,713.7
19100,"Dallas-Fort Worth-Arlington, TX",PM10,2nd Max,1,55,51,51,74,49,60,60,54,57,53,48,46,52,63,55,47,44,43.5,43,43,48,49,63,76,77,52,52,"Dallas--Fort Worth, TX CMSA",3885415,4019053.6,4152692.2,4286330.8,4419969.4,4553608,4687246.6,4820885.2,4954523.8,5088162.4,5221801,5336798.2,5451795.4,5566792.6,5681789.8,5796787,5911784.2,6026781.4,6141778.6,6256775.8,6371773,557.6,559.2,560.8,562.4,564,565.6,567.2,568.8,570.4,572,573.6,587.61,601.62,615.63,629.64,643.65,657.66,671.67,685.68,699.69,713.7
19100,"Dallas-Fort Worth-Arlington, TX",PM25,Weighted Annual Mean,4,,,,,,,,,,,12.7,12.7,12.7,13,12.1,12.7,11,11.6,10.7,10,10.3,10.8,10.4,10.3,10,9.2,8.1,"Dallas--Fort Worth, TX CMSA",3885415,4019053.6,4152692.2,4286330.8,4419969.4,4553608,4687246.6,4820885.2,4954523.8,5088162.4,5221801,5336798.2,5451795.4,5566792.6,5681789.8,5796787,5911784.2,6026781.4,6141778.6,6256775.8,6371773,557.6,559.2,560.8,562.4,564,565.6,567.2,568.8,570.4,572,573.6,587.61,601.62,615.63,629.64,643.65,657.66,671.67,685.68,699.69,713.7
19100,"Dallas-Fort Worth-Arlington, TX",PM25,98th Percentile,4,,,,,,,,,,,28,30,34,31,26,27,23,24,26,20,20,22,21,25,21,18,17,"Dallas--Fort Worth, TX CMSA",3885415,4019053.6,4152692.2,4286330.8,4419969.4,4553608,4687246.6,4820885.2,4954523.8,5088162.4,5221801,5336798.2,5451795.4,5566792.6,5681789.8,5796787,5911784.2,6026781.4,6141778.6,6256775.8,6371773,557.6,559.2,560.8,562.4,564,565.6,567.2,568.8,570.4,572,573.6,587.61,601.62,615.63,629.64,643.65,657.66,671.67,685.68,699.69,713.7
19100,"Dallas-Fort Worth-Arlington, TX",Pb,rqmax,1,1.05,0.67,1.1,1.05,0.58,0.51,0.25,0.35,0.46,0.62,0.49,0.39,0.27,0.34,0.24,0.36,0.39,0.27,0.26,0.32,0.37,0.19,0.12,0.05,0.01,0.01,0.01,"Dallas--Fort Worth, TX CMSA",3885415,4019053.6,4152692.2,4286330.8,4419969.4,4553608,4687246.6,4820885.2,4954523.8,5088162.4,5221801,5336798.2,5451795.4,5566792.6,5681789.8,5796787,5911784.2,6026781.4,6141778.6,6256775.8,6371773,557.6,559.2,560.8,562.4,564,565.6,567.2,568.8,570.4,572,573.6,587.61,601.62,615.63,629.64,643.65,657.66,671.67,685.68,699.69,713.7
19300,"Daphne-Fairhope-Foley, AL",PM25,Weighted Annual Mean,1,,,,,,,,,,,14.5,10.6,10.4,12.2,11.4,11.7,11.2,10.4,9.9,10.1,10.2,10,9.2,8.4,8.9,8.6,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19300,"Daphne-Fairhope-Foley, AL",PM25,98th Percentile,1,,,,,,,,,,,36,22,23,29,28,26,26,22,20,20,20,20,18,17,17,18,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19340,"Davenport-Moline-Rock Island, IA-IL",PM25,Weighted Annual Mean,2,,,,,,,,,,,12.4,12.9,12.1,12.1,10.7,12.9,10.5,12.5,11.4,11,12.1,11.3,9.9,9.7,9.8,9.1,7.6,"Davenport--Moline--Rock Island, IA--IL MSA",350861,351681.1,352501.2,353321.3,354141.4,354961.5,355781.6,356601.7,357421.8,358241.9,359062,361124.8,363187.6,365250.4,367313.2,369376,371438.8,373501.6,375564.4,377627.2,379690,205.4,205.88,206.36,206.84,207.32,207.8,208.28,208.76,209.24,209.72,210.2,205.91,201.62,197.33,193.04,188.75,184.46,180.17,175.88,171.59,167.3
19340,"Davenport-Moline-Rock Island, IA-IL",PM25,98th Percentile,2,,,,,,,,,,,30,33,28,32,30,37,26,32,28,27,34,27,22,23,25,25,18,"Davenport--Moline--Rock Island, IA--IL MSA",350861,351681.1,352501.2,353321.3,354141.4,354961.5,355781.6,356601.7,357421.8,358241.9,359062,361124.8,363187.6,365250.4,367313.2,369376,371438.8,373501.6,375564.4,377627.2,379690,205.4,205.88,206.36,206.84,207.32,207.8,208.28,208.76,209.24,209.72,210.2,205.91,201.62,197.33,193.04,188.75,184.46,180.17,175.88,171.59,167.3
19340,"Davenport-Moline-Rock Island, IA-IL",SO2,99th Percentile,1,64,61,58,55,53,51,42,53,52,45,46,36,25,30,34,37,29,17,12,14,17,19,12,15,10,7,4,"Davenport--Moline--Rock Island, IA--IL MSA",350861,351681.1,352501.2,353321.3,354141.4,354961.5,355781.6,356601.7,357421.8,358241.9,359062,361124.8,363187.6,365250.4,367313.2,369376,371438.8,373501.6,375564.4,377627.2,379690,205.4,205.88,206.36,206.84,207.32,207.8,208.28,208.76,209.24,209.72,210.2,205.91,201.62,197.33,193.04,188.75,184.46,180.17,175.88,171.59,167.3
19380,"Dayton, OH",O3,4th Max,1,0.074,0.094,0.071,0.076,0.087,0.087,0.086,0.085,0.081,0.085,0.074,0.077,0.095,0.071,0.066,0.08,0.072,0.073,0.068,0.069,0.071,0.074,0.077,0.067,0.065,0.067,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19380,"Dayton, OH",PM10,2nd Max,1,70,56,52,57,60,64,47,50,49,49,55,58,49,46,53,60,45,58,45,43,45,43,39,32,35,40,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19380,"Dayton, OH",PM25,Weighted Annual Mean,1,,,,,,,,,,,13.5,13.5,13.4,13.6,12.5,15.6,12.5,13.6,12,11.1,12,10.9,9.3,9.7,9.2,8.4,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19380,"Dayton, OH",PM25,98th Percentile,1,,,,,,,,,,,38,38,29,34,28,39,29,34,25,21,30,25,20,21,25,18,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19460,"Decatur, AL",PM25,Weighted Annual Mean,1,,,,,,,,,,,13.1,13.1,13.1,13.7,12.2,13.7,13.2,14.4,11.4,9.9,11.2,10.5,8.9,8.6,9.3,8.8,7.4,"Decatur, AL MSA",131556,132987.1,134418.2,135849.3,137280.4,138711.5,140142.6,141573.7,143004.8,144435.9,145867,146663.2,147459.4,148255.6,149051.8,149848,150644.2,151440.4,152236.6,153032.8,153829,103.1,104.23,105.36,106.49,107.62,108.75,109.88,111.01,112.14,113.27,114.4,115.07,115.74,116.41,117.08,117.75,118.42,119.09,119.76,120.43,121.1
19460,"Decatur, AL",PM25,98th Percentile,1,,,,,,,,,,,31,31,31,30,29,36,29,40,27,19,19,24,18,16,21,17,13,"Decatur, AL MSA",131556,132987.1,134418.2,135849.3,137280.4,138711.5,140142.6,141573.7,143004.8,144435.9,145867,146663.2,147459.4,148255.6,149051.8,149848,150644.2,151440.4,152236.6,153032.8,153829,103.1,104.23,105.36,106.49,107.62,108.75,109.88,111.01,112.14,113.27,114.4,115.07,115.74,116.41,117.08,117.75,118.42,119.09,119.76,120.43,121.1
19500,"Decatur, IL",O3,4th Max,1,0.076,0.087,0.078,0.065,0.079,0.08,0.094,0.077,0.078,0.087,0.077,0.071,0.085,0.071,0.064,0.076,0.071,0.077,0.066,0.067,0.069,0.075,0.076,0.064,0.067,0.066,0.066,"Decatur, IL MSA",117206,116956,116706,116456,116206,115956,115706,115456,115206,114956,114706,114312.2,113918.4,113524.6,113130.8,112737,112343.2,111949.4,111555.6,111161.8,110768,201.9,201.47,201.04,200.61,200.18,199.75,199.32,198.89,198.46,198.03,197.6,196.92,196.24,195.56,194.88,194.2,193.52,192.84,192.16,191.48,190.8
19500,"Decatur, IL",SO2,99th Percentile,1,101,84,61,61,89,71,62,62,60,101,58,65,41,49,45,44,46,51,44,36,49,33,38,33,38,39,54,"Decatur, IL MSA",117206,116956,116706,116456,116206,115956,115706,115456,115206,114956,114706,114312.2,113918.4,113524.6,113130.8,112737,112343.2,111949.4,111555.6,111161.8,110768,201.9,201.47,201.04,200.61,200.18,199.75,199.32,198.89,198.46,198.03,197.6,196.92,196.24,195.56,194.88,194.2,193.52,192.84,192.16,191.48,190.8
19660,"Deltona-Daytona Beach-Ormond Beach, FL",O3,4th Max,2,0.073,0.073,0.073,0.074,0.072,0.068,0.066,0.072,0.08,0.075,0.075,0.072,0.068,0.071,0.067,0.069,0.071,0.065,0.064,0.058,0.064,0.062,0.063,0.06,0.061,0.057,0.06,"Daytona Beach, FL MSA",370712,382958.3,395204.6,407450.9,419697.2,431943.5,444189.8,456436.1,468682.4,480928.7,493175,493316.8,493458.6,493600.4,493742.2,493884,494025.8,494167.6,494309.4,494451.2,494593,335.2,332.73,330.26,327.79,325.32,322.85,320.38,317.91,315.44,312.97,310.5,324.37,338.24,352.11,365.98,379.85,393.72,407.59,421.46,435.33,449.2
19660,"Deltona-Daytona Beach-Ormond Beach, FL",PM25,Weighted Annual Mean,1,,,,,,,,,,,10.5,10,8.8,8.5,9.7,9.2,9,9.8,9,8.3,7.5,7.1,6.7,6.2,6.4,5.8,5.6,"Daytona Beach, FL MSA",370712,382958.3,395204.6,407450.9,419697.2,431943.5,444189.8,456436.1,468682.4,480928.7,493175,493316.8,493458.6,493600.4,493742.2,493884,494025.8,494167.6,494309.4,494451.2,494593,335.2,332.73,330.26,327.79,325.32,322.85,320.38,317.91,315.44,312.97,310.5,324.37,338.24,352.11,365.98,379.85,393.72,407.59,421.46,435.33,449.2
19660,"Deltona-Daytona Beach-Ormond Beach, FL",PM25,98th Percentile,1,,,,,,,,,,,26,22,22,18,22,23,19,35,29,23,17,15,14,16,15,13,11,"Daytona Beach, FL MSA",370712,382958.3,395204.6,407450.9,419697.2,431943.5,444189.8,456436.1,468682.4,480928.7,493175,493316.8,493458.6,493600.4,493742.2,493884,494025.8,494167.6,494309.4,494451.2,494593,335.2,332.73,330.26,327.79,325.32,322.85,320.38,317.91,315.44,312.97,310.5,324.37,338.24,352.11,365.98,379.85,393.72,407.59,421.46,435.33,449.2
19700,"Deming, NM",PM10,2nd Max,1,39,37,48,32,38,48,49,35,33,109,35,57,45,160,71,50,63,35,88,35,43,145,28,55,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19740,"Denver-Aurora-Lakewood, CO",CO,2nd Max,2,9.3,8.2,10.8,7.7,7.3,7.3,5.6,4.9,4.1,4.3,4.2,3.7,3.2,3.8,3.5,2.4,2.8,2.5,2.8,2.1,2.1,1.7,1.7,2.3,1.9,1.9,1.6,"Denver, CO PMSA",1622980,1671610.2,1720240.4,1768870.6,1817500.8,1866131,1914761.2,1963391.4,2012021.6,2060651.8,2109282,2152702,2196122,2239542,2282962,2326382,2369802,2413222,2456642,2500062,2543482,431.5,444.44,457.38,470.32,483.26,496.2,509.14,522.08,535.02,547.96,560.9,535.29,509.68,484.07,458.46,432.85,407.24,381.63,356.02,330.41,304.8
19740,"Denver-Aurora-Lakewood, CO",NO2,Annual Mean,2,32,32,32,27,32,29,27,29,29,28,26,31,28,28,24,24,24,24,22,21,22,21,22,21,21,20,19,"Denver, CO PMSA",1622980,1671610.2,1720240.4,1768870.6,1817500.8,1866131,1914761.2,1963391.4,2012021.6,2060651.8,2109282,2152702,2196122,2239542,2282962,2326382,2369802,2413222,2456642,2500062,2543482,431.5,444.44,457.38,470.32,483.26,496.2,509.14,522.08,535.02,547.96,560.9,535.29,509.68,484.07,458.46,432.85,407.24,381.63,356.02,330.41,304.8
19740,"Denver-Aurora-Lakewood, CO",O3,4th Max,3,0.077,0.075,0.071,0.07,0.072,0.07,0.072,0.068,0.082,0.071,0.069,0.068,0.071,0.078,0.067,0.072,0.077,0.075,0.074,0.07,0.07,0.077,0.079,0.079,0.07,0.073,0.071,"Denver, CO PMSA",1622980,1671610.2,1720240.4,1768870.6,1817500.8,1866131,1914761.2,1963391.4,2012021.6,2060651.8,2109282,2152702,2196122,2239542,2282962,2326382,2369802,2413222,2456642,2500062,2543482,431.5,444.44,457.38,470.32,483.26,496.2,509.14,522.08,535.02,547.96,560.9,535.29,509.68,484.07,458.46,432.85,407.24,381.63,356.02,330.41,304.8
19740,"Denver-Aurora-Lakewood, CO",PM10,2nd Max,2,69.5,85,81,89,71,48,55.5,56,43,47,50,65,60,51,74,61.5,50,64,58.5,43.5,52,70.5,63,73.5,68.5,60,74.5,"Denver, CO PMSA",1622980,1671610.2,1720240.4,1768870.6,1817500.8,1866131,1914761.2,1963391.4,2012021.6,2060651.8,2109282,2152702,2196122,2239542,2282962,2326382,2369802,2413222,2456642,2500062,2543482,431.5,444.44,457.38,470.32,483.26,496.2,509.14,522.08,535.02,547.96,560.9,535.29,509.68,484.07,458.46,432.85,407.24,381.63,356.02,330.41,304.8
19740,"Denver-Aurora-Lakewood, CO",PM25,Weighted Annual Mean,3,,,,,,,,,,,10,10.5,9.7,9.9,9,9.2,8.7,9.5,8.2,7.4,7.6,7,7.8,7.6,7.5,7.5,7.1,"Denver, CO PMSA",1622980,1671610.2,1720240.4,1768870.6,1817500.8,1866131,1914761.2,1963391.4,2012021.6,2060651.8,2109282,2152702,2196122,2239542,2282962,2326382,2369802,2413222,2456642,2500062,2543482,431.5,444.44,457.38,470.32,483.26,496.2,509.14,522.08,535.02,547.96,560.9,535.29,509.68,484.07,458.46,432.85,407.24,381.63,356.02,330.41,304.8
19740,"Denver-Aurora-Lakewood, CO",PM25,98th Percentile,3,,,,,,,,,,,27,31,24,25,22,24,23,30,21,19,19,17,24,22,23,25,19,"Denver, CO PMSA",1622980,1671610.2,1720240.4,1768870.6,1817500.8,1866131,1914761.2,1963391.4,2012021.6,2060651.8,2109282,2152702,2196122,2239542,2282962,2326382,2369802,2413222,2456642,2500062,2543482,431.5,444.44,457.38,470.32,483.26,496.2,509.14,522.08,535.02,547.96,560.9,535.29,509.68,484.07,458.46,432.85,407.24,381.63,356.02,330.41,304.8
19740,"Denver-Aurora-Lakewood, CO",SO2,99th Percentile,2,84,85,117,105,92,98,86,86,74,79,65,73,73,58,40,39,33,30,30,33,35,32,34,34,16,15,14,"Denver, CO PMSA",1622980,1671610.2,1720240.4,1768870.6,1817500.8,1866131,1914761.2,1963391.4,2012021.6,2060651.8,2109282,2152702,2196122,2239542,2282962,2326382,2369802,2413222,2456642,2500062,2543482,431.5,444.44,457.38,470.32,483.26,496.2,509.14,522.08,535.02,547.96,560.9,535.29,509.68,484.07,458.46,432.85,407.24,381.63,356.02,330.41,304.8
19780,"Des Moines-West Des Moines, IA",PM25,Weighted Annual Mean,2,,,,,,,,,,,10.2,10.4,10.5,10.6,9.5,10.9,9.3,10.7,9.7,9.1,10.2,9.5,9.1,9,8.5,7.5,7,"Des Moines, IA MSA",392928,399237.4,405546.8,411856.2,418165.6,424475,430784.4,437093.8,443403.2,449712.6,456022,467383.1,478744.2,490105.3,501466.4,512827.5,524188.6,535549.7,546910.8,558271.9,569633,227.4,231.06,234.72,238.38,242.04,245.7,249.36,253.02,256.68,260.34,264,257.35,250.7,244.05,237.4,230.75,224.1,217.45,210.8,204.15,197.5
19780,"Des Moines-West Des Moines, IA",PM25,98th Percentile,2,,,,,,,,,,,26,27,25,29,27,32,23,27,23,25,32,22,21,21,20,18,18,"Des Moines, IA MSA",392928,399237.4,405546.8,411856.2,418165.6,424475,430784.4,437093.8,443403.2,449712.6,456022,467383.1,478744.2,490105.3,501466.4,512827.5,524188.6,535549.7,546910.8,558271.9,569633,227.4,231.06,234.72,238.38,242.04,245.7,249.36,253.02,256.68,260.34,264,257.35,250.7,244.05,237.4,230.75,224.1,217.45,210.8,204.15,197.5
19820,"Detroit-Warren-Dearborn, MI",CO,2nd Max,1,4.4,4.2,3.7,3.8,5.2,3.4,2.8,2.4,2.8,4.3,3.3,1.6,3.7,2.4,2.3,1.7,2.3,1.4,1.1,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1.1,"Detroit, MI PMSA",4382299,4388224.2,4394149.4,4400074.6,4405999.8,4411925,4417850.2,4423775.4,4429700.6,4435625.8,4441551,4427020.9,4412490.8,4397960.7,4383430.6,4368900.5,4354370.4,4339840.3,4325310.2,4310780.1,4296250,981.3,997.15,1013,1028.85,1044.7,1060.55,1076.4,1092.25,1108.1,1123.95,1139.8,1136.31,1132.82,1129.33,1125.84,1122.35,1118.86,1115.37,1111.88,1108.39,1104.9
19820,"Detroit-Warren-Dearborn, MI",NO2,Annual Mean,1,18,18,19,21,20,19,21,13,19,18,18,19,18,19,15,17,14,14,13,13,12,12,11,11,12,11,10,"Detroit, MI PMSA",4382299,4388224.2,4394149.4,4400074.6,4405999.8,4411925,4417850.2,4423775.4,4429700.6,4435625.8,4441551,4427020.9,4412490.8,4397960.7,4383430.6,4368900.5,4354370.4,4339840.3,4325310.2,4310780.1,4296250,981.3,997.15,1013,1028.85,1044.7,1060.55,1076.4,1092.25,1108.1,1123.95,1139.8,1136.31,1132.82,1129.33,1125.84,1122.35,1118.86,1115.37,1111.88,1108.39,1104.9
19820,"Detroit-Warren-Dearborn, MI",NO2,98th Percentile,1,64,64,71,74,76,74,90,93,72,71,71,70,65,60,54,51,47,48,49,50,54,49,41,41,52,45,42,"Detroit, MI PMSA",4382299,4388224.2,4394149.4,4400074.6,4405999.8,4411925,4417850.2,4423775.4,4429700.6,4435625.8,4441551,4427020.9,4412490.8,4397960.7,4383430.6,4368900.5,4354370.4,4339840.3,4325310.2,4310780.1,4296250,981.3,997.15,1013,1028.85,1044.7,1060.55,1076.4,1092.25,1108.1,1123.95,1139.8,1136.31,1132.82,1129.33,1125.84,1122.35,1118.86,1115.37,1111.88,1108.39,1104.9
